,RSI_apply_to,RSI_length,corr_low,corr_high,Divergence_diff_extereme,Divergence_num_exteremes_min,Divergence_num_exteremes_max,frequency,score
107,open,28.0,0.5895352357219649,0.5771723017226816,5.0,265.0,105.0,4H,0.1108217694270245
108,HL/2,111.0,0.453102741430435,0.3753342115485897,3.0,39.0,369.0,4H,0.1108072753904332
109,close,62.0,0.4996083530822569,0.4489206888458438,3.0,123.0,306.0,4H,0.1104036726256085
110,HLCC/4,115.0,0.4422190434386247,0.3759159951507648,4.0,42.0,222.0,4H,0.1099696250652541
111,HL/2,120.0,0.5746517691321498,0.5764007760341231,2.0,89.0,453.0,4H,0.1098322208811782
112,HL/2,119.0,0.5719506483220359,0.5741731330882993,2.0,90.0,352.0,4H,0.1095184120849981
113,low,35.0,0.2202246824192244,0.1843960854064455,1.0,28.0,271.0,4H,0.1091245726427074
114,HLC/3,14.0,0.253570614860682,0.230140285226798,6.0,57.0,314.0,4H,0.1086854523330366
115,HL/2,64.0,0.4673070564572592,0.4470619620887087,2.0,139.0,478.0,4H,0.1078219304226554
116,high,95.0,0.3593316396823242,0.3466022577652813,6.0,56.0,73.0,4H,0.1075909186055223
117,open,24.0,0.1865837698215304,0.1836652822535598,5.0,33.0,66.0,4H,0.1072509493107994
118,OHLC/4,40.0,0.3604681311873251,0.3373022269629935,6.0,67.0,244.0,4H,0.1067321753824066
119,OHLC/4,35.0,0.1948421398415213,0.182781401028735,6.0,23.0,366.0,4H,0.1065854532828311
120,high,54.0,0.5549460549401751,0.5422410590987159,5.0,231.0,407.0,4H,0.1063737296136626
121,HLC/3,56.0,0.4750979273152772,0.4205444383539928,6.0,128.0,448.0,4H,0.106230386112477
122,HLC/3,135.0,0.3594749334503596,0.3260226695701474,4.0,36.0,203.0,4H,0.1054319252508726
123,HLC/3,54.0,0.4790335900103237,0.4033623558375461,1.0,143.0,29.0,4H,0.1050519683594004
124,high,53.0,0.5444185310069081,0.5316057810964699,4.0,211.0,189.0,4H,0.1050011837713035
