,StochAstic_k,StochAstic_d,StochAstic_smooth_k,StochAstic_mamod,StochAstic_column_div,corr_low,corr_high,Divergence_diff_extereme,Divergence_num_exteremes_min,Divergence_num_exteremes_max,frequency,score
376,829.0,156.0,22.0,wma,StochAstic_d,-0.4917100062455437,-0.5012086546645645,4.0,403.0,12.0,4H,-0.1139269015401041
377,450.0,205.0,31.0,wma,StochAstic_k,-0.6989007978681882,-0.5458591936109269,5.0,283.0,131.0,4H,-0.1151291731576559
378,216.0,183.0,30.0,sma,StochAstic_k,-0.5107771997129579,-0.4997608727593052,5.0,365.0,61.0,4H,-0.1152696571746517
379,93.0,88.0,3.0,wma,StochAstic_k,-0.2668347769876827,-0.297113181332245,5.0,193.0,49.0,4H,-0.1166088329406912
380,804.0,75.0,21.0,wma,StochAstic_d,-0.6468723854399675,-0.6154600936535715,1.0,77.0,114.0,4H,-0.1167775879353214
381,466.0,251.0,44.0,sma,StochAstic_k,-0.6412322811838272,-0.6237610207454255,3.0,365.0,137.0,4H,-0.116958341245118
382,819.0,115.0,2.0,ema,StochAstic_k,-0.3177287715102719,-0.3246797772482065,6.0,98.0,15.0,4H,-0.118179982642212
383,480.0,105.0,35.0,ema,StochAstic_k,-0.5707751119245754,-0.5116058923007524,2.0,220.0,108.0,4H,-0.1205546422665762
384,482.0,224.0,34.0,wma,StochAstic_k,-0.5816196559079667,-0.5116135161330488,5.0,240.0,106.0,4H,-0.1213139596831272
385,548.0,47.0,28.0,ema,StochAstic_d,-0.5391155299631752,-0.5677290069792925,5.0,192.0,80.0,4H,-0.1224591927793386
386,492.0,20.0,8.0,ema,StochAstic_d,-0.999999999999927,-0.9999999999999272,3.0,54.0,228.0,4H,-0.1259921049894812
387,815.0,367.0,35.0,wma,StochAstic_d,-0.9999999999999348,-0.9999999999999644,4.0,48.0,139.0,4H,-0.1259921049894831
388,559.0,449.0,10.0,sma,StochAstic_k,-0.9999999999999624,-0.9999999999999596,5.0,91.0,357.0,4H,-0.125992104989484
389,565.0,234.0,17.0,ema,StochAstic_k,-0.9999999999999696,-0.9999999999999674,4.0,290.0,219.0,4H,-0.1259921049894846
390,480.0,25.0,10.0,wma,StochAstic_k,-0.999999999999984,-0.9999999999999808,2.0,335.0,387.0,4H,-0.1259921049894858
392,446.0,11.0,30.0,sma,StochAstic_d,-0.9999999999999796,-0.9999999999999838,5.0,349.0,283.0,4H,-0.1259921049894858
393,615.0,410.0,29.0,sma,StochAstic_k,-0.9999999999999832,-0.99999999999998,1.0,175.0,331.0,4H,-0.1259921049894858
391,499.0,94.0,10.0,sma,StochAstic_k,-0.999999999999984,-0.9999999999999808,2.0,183.0,382.0,4H,-0.1259921049894858
394,97.0,78.0,27.0,sma,StochAstic_k,-0.9999999999999828,-0.999999999999983,5.0,169.0,222.0,4H,-0.1259921049894859
397,632.0,127.0,16.0,ema,StochAstic_d,-1.0,-0.99999999999997,1.0,291.0,226.0,4H,-0.125992104989486
395,461.0,206.0,3.0,wma,StochAstic_k,-0.9999999999999786,-0.9999999999999896,5.0,460.0,494.0,4H,-0.125992104989486
396,400.0,48.0,27.0,sma,StochAstic_d,-1.0,-0.9999999999999696,1.0,265.0,155.0,4H,-0.125992104989486
398,596.0,51.0,25.0,ema,StochAstic_k,-0.9999999999999823,-0.9999999999999888,4.0,450.0,250.0,4H,-0.1259921049894861
399,524.0,166.0,17.0,ema,StochAstic_k,-0.9999999999999876,-0.9999999999999852,4.0,346.0,284.0,4H,-0.1259921049894861
400,420.0,15.0,2.0,sma,StochAstic_k,-0.9999999999999865,-0.9999999999999872,5.0,264.0,338.0,4H,-0.1259921049894862
401,469.0,76.0,17.0,ema,StochAstic_k,-0.9999999999999876,-0.9999999999999852,6.0,230.0,284.0,4H,-0.1259921049894862
405,475.0,18.0,16.0,sma,StochAstic_k,-0.9999999999999892,-0.999999999999987,4.0,187.0,174.0,4H,-0.1259921049894863
403,522.0,88.0,20.0,ema,StochAstic_k,-0.999999999999984,-0.9999999999999926,1.0,347.0,188.0,4H,-0.1259921049894863
407,470.0,28.0,16.0,ema,StochAstic_k,-0.9999999999999892,-0.999999999999987,2.0,408.0,311.0,4H,-0.1259921049894863
406,235.0,142.0,2.0,ema,StochAstic_k,-0.9999999999999878,-0.9999999999999888,1.0,479.0,473.0,4H,-0.1259921049894863
404,462.0,411.0,28.0,wma,StochAstic_d,-0.9999999999999885,-0.9999999999999885,3.0,422.0,235.0,4H,-0.1259921049894863
402,539.0,243.0,9.0,wma,StochAstic_k,-0.9999999999999868,-0.9999999999999896,6.0,414.0,372.0,4H,-0.1259921049894863
408,568.0,70.0,25.0,ema,StochAstic_k,-0.9999999999999876,-0.9999999999999938,1.0,4.0,233.0,4H,-0.1259921049894865
409,580.0,16.0,9.0,ema,StochAstic_d,-0.999999999999982,-1.0,2.0,415.0,332.0,4H,-0.1259921049894865
410,604.0,60.0,46.0,wma,StochAstic_k,-0.9999999999999912,-0.9999999999999902,2.0,2.0,200.0,4H,-0.1259921049894865
411,567.0,216.0,37.0,wma,StochAstic_k,-0.999999999999992,-0.9999999999999908,1.0,478.0,201.0,4H,-0.1259921049894866
413,829.0,253.0,7.0,sma,StochAstic_d,-0.9999999999999926,-0.9999999999999902,5.0,416.0,25.0,4H,-0.1259921049894866
412,491.0,412.0,32.0,wma,StochAstic_k,-0.999999999999992,-0.9999999999999922,6.0,213.0,396.0,4H,-0.1259921049894866
414,589.0,413.0,42.0,wma,StochAstic_k,-0.9999999999999916,-0.9999999999999928,4.0,431.0,373.0,4H,-0.1259921049894866
415,458.0,409.0,42.0,sma,StochAstic_d,-0.99999999999999,-0.9999999999999928,1.0,478.0,483.0,4H,-0.1259921049894866
416,425.0,225.0,33.0,sma,StochAstic_k,-0.9999999999999916,-0.9999999999999916,1.0,415.0,267.0,4H,-0.1259921049894866
417,670.0,112.0,34.0,wma,StochAstic_d,-1.0,-0.9999999999999838,5.0,441.0,195.0,4H,-0.1259921049894866
