,RSI_apply_to,RSI_length,corr_low,corr_high,Divergence_diff_extereme,Divergence_num_exteremes_min,Divergence_num_exteremes_max,frequency,score
10,HLCC/4,183.0,0.7153015000325363,0.7056387288395439,1.0,3.0,399.0,4H,0.3720122481332553
11,OHLC/4,263.0,0.7811513619198622,0.7808645226181493,2.0,2.0,492.0,4H,0.3714183793891418
12,open,197.0,0.6744368287251515,0.6758925948856453,6.0,3.0,377.0,4H,0.3423212657966894
13,HLCC/4,146.0,0.6114309867638557,0.6102423903178158,6.0,4.0,256.0,4H,0.322624572571459
14,open,52.0,0.3583688327812973,0.3472981223624626,4.0,2.0,236.0,4H,0.2986405753570733
15,HLCC/4,286.0,0.7055138228554504,0.7066919280558294,2.0,5.0,237.0,4H,0.2841173987797039
16,HLCC/4,120.0,0.5959939403888106,0.5990931407428132,3.0,5.0,486.0,4H,0.2837736427141728
17,OHLC/4,278.0,0.7391478628210907,0.7387095322334198,1.0,9.0,110.0,4H,0.2698790523304401
18,HL/2,258.0,0.7982055729153011,0.8048627306576103,3.0,11.0,249.0,4H,0.2620182459040887
19,HL/2,241.0,0.6926074445333489,0.703953152760737,4.0,10.0,385.0,4H,0.2598829600999633
20,open,193.0,0.7357747745348587,0.7282872857127248,3.0,15.0,286.0,4H,0.2578690381061774
21,open,205.0,0.7239594419540761,0.7218395486515772,5.0,12.0,187.0,4H,0.250279563019757
22,low,258.0,0.8351347289479418,0.8273907175501937,4.0,13.0,303.0,4H,0.247721265370521
23,high,166.0,0.7442505602916306,0.7215696680838227,1.0,18.0,284.0,4H,0.2468227330065821
24,open,292.0,0.6982199245565861,0.7122456537440571,3.0,10.0,161.0,4H,0.2461771654278021
25,OHLC/4,213.0,0.7863747278722791,0.7748092469808513,6.0,19.0,378.0,4H,0.2445373462798753
26,close,101.0,0.4535211602756518,0.4578885119692396,5.0,7.0,390.0,4H,0.2417067275128211
27,HLC/3,290.0,0.6066655337697746,0.6036541910644388,2.0,8.0,147.0,4H,0.2405324711110656
28,HLCC/4,168.0,0.5651302158288809,0.5646992362583951,3.0,10.0,55.0,4H,0.2375408683318738
29,low,185.0,0.5436768045584655,0.5129674144904965,2.0,7.0,83.0,4H,0.2374418532777224
30,OHLC/4,168.0,0.7251053423067237,0.7016422158789372,6.0,21.0,263.0,4H,0.2364994062573634
31,close,158.0,0.7416556187163355,0.7208066846686291,4.0,21.0,13.0,4H,0.2341050485594106
32,HLC/3,172.0,0.5127462146228403,0.5131036896015708,1.0,8.0,257.0,4H,0.2328714671029533
33,HLC/3,194.0,0.6934469096857261,0.6938304512514256,2.0,13.0,423.0,4H,0.2321382149247998
34,high,126.0,0.6531336336852787,0.6371677169298954,2.0,20.0,29.0,4H,0.2319845287119122
35,low,162.0,0.4910627805576616,0.4869711054817597,5.0,8.0,484.0,4H,0.23167607405471
36,close,167.0,0.5489011528427604,0.532305081133443,5.0,10.0,443.0,4H,0.2306577307377116
37,HLCC/4,84.0,0.4213936726355911,0.4255252457924545,2.0,7.0,346.0,4H,0.2301657780027285
38,high,207.0,0.7458447771245793,0.7383781772483227,3.0,22.0,334.0,4H,0.2296765532609738
39,high,150.0,0.6914661716486259,0.6687199391366517,6.0,21.0,205.0,4H,0.2290847535724131
40,HL/2,236.0,0.7670386656987519,0.7626030186127518,5.0,19.0,165.0,4H,0.2270118828939709
41,close,246.0,0.7363765421188451,0.7143150394892758,6.0,22.0,259.0,4H,0.2261886490529411
42,HLC/3,116.0,0.5998418491723794,0.5872133688289439,3.0,18.0,285.0,4H,0.2242130526137636
43,HL/2,125.0,0.5924162034316168,0.5905995255173467,2.0,15.0,264.0,4H,0.2237123707604057
44,OHLC/4,108.0,0.6626392495030017,0.6335071608584391,4.0,34.0,394.0,4H,0.2218199880613519
45,HLC/3,254.0,0.7408133821640014,0.7267859270950676,6.0,25.0,96.0,4H,0.2208251028168718
46,HL/2,130.0,0.5980383992943535,0.5867984910198026,1.0,17.0,235.0,4H,0.2191693255390991
47,HLC/3,142.0,0.620468081652132,0.6033798612145149,6.0,11.0,477.0,4H,0.2188548099029147
48,HL/2,223.0,0.4968055070425614,0.4944451752981619,3.0,7.0,400.0,4H,0.2176964156064896
49,open,119.0,0.5482762872442394,0.5343190927871603,2.0,16.0,98.0,4H,0.2151590861910596
50,high,194.0,0.6796358166400004,0.6644326564304407,2.0,32.0,398.0,4H,0.2149726958888194
51,high,252.0,0.6427444307088662,0.6338273385242746,3.0,30.0,167.0,4H,0.2138324000342775
52,high,241.0,0.704666001623299,0.691690162523343,1.0,40.0,205.0,4H,0.2136198656967074
53,open,204.0,0.7080025627935633,0.6871753092280951,6.0,25.0,411.0,4H,0.2134899607185241
54,OHLC/4,117.0,0.4181019028624452,0.4150346539469222,6.0,8.0,464.0,4H,0.2133952969953129
55,HLC/3,122.0,0.6794814731817269,0.6492200063786084,3.0,34.0,432.0,4H,0.2133032135248658
56,high,251.0,0.7380253609327581,0.7258599647981197,6.0,36.0,124.0,4H,0.2128460254009503
57,HLCC/4,145.0,0.6238420571685496,0.587372283198305,6.0,33.0,238.0,4H,0.2119924931358252
58,HLC/3,121.0,0.6719937156111047,0.6414411082514508,4.0,44.0,42.0,4H,0.2116645985553558
59,OHLC/4,107.0,0.671144187030805,0.6381746179009548,2.0,35.0,468.0,4H,0.2112156108770177
60,high,287.0,0.7723494693358501,0.760493660745235,1.0,41.0,215.0,4H,0.2110294876165275
61,open,292.0,0.78054729828395,0.7430848406716902,5.0,39.0,175.0,4H,0.2101450685954229
62,close,299.0,0.693614372827777,0.6639874928766123,4.0,23.0,345.0,4H,0.2096215813037394
63,HLCC/4,115.0,0.6613894258903067,0.6328482026409649,2.0,39.0,476.0,4H,0.209600907996411
64,open,205.0,0.5730570373354008,0.5712753537794694,3.0,11.0,258.0,4H,0.2092829217738947
65,high,142.0,0.5479185437410183,0.5227032725023264,2.0,11.0,231.0,4H,0.2092700439186882
66,close,222.0,0.6303405309447188,0.602930317288568,5.0,24.0,196.0,4H,0.2089382080533319
67,HLC/3,268.0,0.424471973945194,0.4262397374782827,6.0,6.0,389.0,4H,0.2083647840733891
68,low,160.0,0.4296791777177017,0.430084457483041,5.0,9.0,261.0,4H,0.2070044895441039
69,low,272.0,0.8004556506498657,0.7886561193636891,6.0,42.0,96.0,4H,0.206752607749882
70,low,219.0,0.5974772830276259,0.5685897440846758,4.0,23.0,398.0,4H,0.2067114765039398
71,close,247.0,0.464835422927516,0.4519306418835549,3.0,9.0,419.0,4H,0.2066363705084063
72,OHLC/4,236.0,0.5852725334237874,0.5762313059969839,6.0,29.0,211.0,4H,0.2062098692513871
73,high,225.0,0.6280328453986609,0.6198179628936612,2.0,33.0,276.0,4H,0.2045925108351084
74,low,153.0,0.6044591812442284,0.5811819546343695,3.0,22.0,468.0,4H,0.2035307879040137
75,high,283.0,0.6843811072003984,0.6797629153023951,2.0,38.0,352.0,4H,0.2030685471386915
76,HLCC/4,283.0,0.6899681956535682,0.669067550350926,5.0,37.0,262.0,4H,0.2025460826788983
77,low,160.0,0.6062485544704954,0.5610333984406692,4.0,33.0,418.0,4H,0.201349346542375
78,HL/2,242.0,0.6173033699869831,0.6004101041838713,3.0,36.0,447.0,4H,0.2012749714274635
79,HL/2,204.0,0.6458944477996563,0.6187360487166153,1.0,37.0,272.0,4H,0.1999396782281749
80,HL/2,183.0,0.6741363013130721,0.6567761780540042,2.0,21.0,321.0,4H,0.1997465117070746
81,HLCC/4,249.0,0.4149229657447359,0.4143351964433266,2.0,6.0,354.0,4H,0.1992319767428646
82,HLCC/4,115.0,0.5232780159780812,0.4990161384368978,1.0,22.0,412.0,4H,0.1986046648873745
83,HL/2,227.0,0.6025762193508342,0.5855904294258543,5.0,34.0,201.0,4H,0.1980050255087078
84,HL/2,226.0,0.6015533817625134,0.58456217288382,1.0,40.0,177.0,4H,0.1977770314531041
85,close,131.0,0.3324176851295242,0.3390024381075686,5.0,6.0,76.0,4H,0.1971508339163155
86,HLCC/4,218.0,0.5974401372102617,0.5748530939486627,1.0,34.0,126.0,4H,0.1962266471657599
87,close,274.0,0.5890303065747914,0.5761961533021884,2.0,30.0,20.0,4H,0.1954535480951612
88,HL/2,214.0,0.5888635746483487,0.5718159104891933,1.0,42.0,171.0,4H,0.1949386117875408
89,open,195.0,0.5137847312639328,0.5125194014799264,1.0,11.0,299.0,4H,0.1946330156992691
90,high,126.0,0.5285069358774012,0.5212715998679145,3.0,29.0,339.0,4H,0.1927655260254115
91,open,228.0,0.6163874938415201,0.5782862732284241,1.0,40.0,112.0,4H,0.1924607760286007
92,open,116.0,0.5618531640609057,0.5251364199424012,5.0,31.0,172.0,4H,0.192029847596799
93,low,120.0,0.5360107254594413,0.5063767129424788,5.0,29.0,177.0,4H,0.1918110036259951
94,HLCC/4,197.0,0.5741834894477001,0.5508999957721267,3.0,38.0,244.0,4H,0.1909188091092467
95,close,198.0,0.5735769917956218,0.5492711249126192,6.0,40.0,281.0,4H,0.1906632787837491
96,HLCC/4,186.0,0.5887841469696121,0.5790349694105511,1.0,24.0,304.0,4H,0.1896255989165634
97,low,272.0,0.6333921293140725,0.5837675118885961,6.0,24.0,14.0,4H,0.1881027001571031
98,open,196.0,0.568330517874676,0.5307391901236942,6.0,42.0,258.0,4H,0.1879179524762881
99,OHLC/4,156.0,0.5370594228771494,0.503900771706408,1.0,32.0,173.0,4H,0.1865776141804715
100,HLC/3,224.0,0.5224282653347057,0.5005252755953074,5.0,29.0,19.0,4H,0.1844539558541521
101,OHLC/4,114.0,0.6406720742821601,0.5941846130844015,4.0,58.0,165.0,4H,0.1826245081899806
102,HLC/3,295.0,0.6132116314216239,0.5956128425057192,2.0,24.0,486.0,4H,0.18012118963844
103,low,90.0,0.4959968148641104,0.451811789383174,1.0,31.0,92.0,4H,0.1799436801141102
104,low,168.0,0.5240192006220828,0.4827298570488492,2.0,40.0,227.0,4H,0.1772112738174256
105,open,127.0,0.4664040273980115,0.4583330882913456,2.0,12.0,15.0,4H,0.1771355038744914
106,high,144.0,0.4508135346383145,0.4473214540926995,4.0,31.0,198.0,4H,0.1737254081711528
107,low,84.0,0.465239811590716,0.4186869833065975,4.0,33.0,108.0,4H,0.1717301540259385
108,HLC/3,135.0,0.4895854593071174,0.4669050934675273,5.0,45.0,398.0,4H,0.1713273119669923
109,close,133.0,0.4846366328185268,0.4578928918523598,3.0,40.0,159.0,4H,0.169642347560992
110,HLCC/4,27.0,0.1322425334869506,0.1269030477538285,3.0,2.0,434.0,4H,0.1690746772212853
8,high,176.0,0.4538683037837566,0.43525892063248023,2.0,30.0,382.0,4H,0.1679949624380103
111,HLC/3,99.0,0.4263317295495208,0.4130871738417148,3.0,26.0,451.0,4H,0.1660558722415024
112,HLCC/4,161.0,0.475747522715259,0.4614485753437296,3.0,25.0,361.0,4H,0.1637482297310201
113,open,50.0,0.4732202690988595,0.4482895081088489,3.0,41.0,324.0,4H,0.1618889859914639
114,HLC/3,162.0,0.4203167879912833,0.39731761439247,5.0,31.0,146.0,4H,0.1588456279455094
115,low,141.0,0.4811157876126929,0.4135402162181969,5.0,48.0,404.0,4H,0.1584646703385639
116,open,58.0,0.5276823474524489,0.4680839489131504,6.0,74.0,192.0,4H,0.1581025104073306
117,HLC/3,109.0,0.4587095186241385,0.4305936897050599,5.0,32.0,202.0,4H,0.1580805614176924
118,OHLC/4,52.0,0.2176986430624402,0.2147148477648444,5.0,6.0,376.0,4H,0.1539114042932904
119,low,30.0,0.766257004128721,0.7750031631117575,5.0,185.0,214.0,4H,0.1527365796613904
120,open,42.0,0.621464148974966,0.5716038533502482,4.0,79.0,179.0,4H,0.1525821543936459
121,open,179.0,0.5745379700858014,0.511900489010565,6.0,62.0,111.0,4H,0.1522515918467621
122,close,79.0,0.6705606136888492,0.651162313035112,5.0,82.0,394.0,4H,0.1517303390837298
123,high,138.0,0.9358102662621628,0.9277094048304608,4.0,203.0,478.0,4H,0.1514327881830855
124,high,145.0,0.9322475651730672,0.9240774878537288,2.0,196.0,287.0,4H,0.1510427484821775
125,high,150.0,0.9302828206649236,0.9221104242753888,5.0,195.0,31.0,4H,0.1508293900119133
126,high,157.0,0.9282688354030536,0.9201451479931072,2.0,190.0,51.0,4H,0.1506133149505606
127,high,194.0,0.9272308245119628,0.9199724436806316,2.0,195.0,192.0,4H,0.1505477342200405
128,high,192.0,0.9270272278921162,0.9197052651075048,2.0,191.0,55.0,4H,0.1505221402005221
129,high,175.0,0.9262221862842768,0.918422993594316,3.0,209.0,87.0,4H,0.1504085899031312
130,OHLC/4,128.0,0.9066958082418112,0.9016040975079826,5.0,208.0,187.0,4H,0.1484268572843526
131,HLC/3,182.0,0.906594955302322,0.8990851753527601,2.0,191.0,203.0,4H,0.1482830039304508
132,OHLC/4,170.0,0.906195281174464,0.8983991968463249,4.0,192.0,482.0,4H,0.1482234943743348
133,OHLC/4,169.0,0.9059934687374376,0.898233343624838,3.0,199.0,142.0,4H,0.1482033692335944
134,HLC/3,175.0,0.9042996227093392,0.8970259004280674,3.0,199.0,173.0,4H,0.1480445558154368
135,OHLC/4,150.0,0.9037264352369954,0.8968493134985788,3.0,198.0,29.0,4H,0.14800355683154
136,HLC/3,153.0,0.8987462033803857,0.8925227910003519,1.0,188.0,210.0,4H,0.1474932430782826
137,HLC/3,133.0,0.8972516721296866,0.8926623984779705,4.0,197.0,449.0,4H,0.1474191274559809
138,HLC/3,136.0,0.8972140024132518,0.8923177124625363,1.0,205.0,249.0,4H,0.1473980877540572
139,HLCC/4,145.0,0.892244049302944,0.8866683917952742,2.0,206.0,23.0,4H,0.1468142776964862
140,HLCC/4,144.0,0.8920747331203838,0.8865766089764029,3.0,196.0,228.0,4H,0.1467999247552247
141,low,3.0,0.7260728337124641,0.7063419867377347,3.0,136.0,437.0,4H,0.1454505898883562
142,open,187.0,0.8955757631961518,0.858692892501901,4.0,204.0,418.0,4H,0.1454342616667402
143,open,186.0,0.8950870384095644,0.8578438413716243,3.0,190.0,95.0,4H,0.1453598610301989
144,close,146.0,0.8777927054500456,0.8732491466112473,2.0,193.0,413.0,4H,0.1452769486762357
145,HLCC/4,63.0,0.2580937493643907,0.2467588336094828,2.0,19.0,399.0,4H,0.1451322108071854
146,HL/2,174.0,0.4023057564480405,0.3725203234138972,5.0,36.0,276.0,4H,0.144182340548399
147,low,128.0,0.7732764274199353,0.6381129393706014,5.0,94.0,191.0,4H,0.1435912108036836
148,high,70.0,0.4772465025335941,0.4365886521218756,2.0,77.0,341.0,4H,0.1428831702917893
149,OHLC/4,179.0,0.3954875405301499,0.3654770479710484,1.0,27.0,232.0,4H,0.1424538868164048
150,close,236.0,0.8513529774349499,0.8394359820259956,3.0,214.0,148.0,4H,0.1419228783537222
151,low,103.0,0.4844851767244439,0.417876547185388,2.0,55.0,128.0,4H,0.1415203331935958
152,OHLC/4,154.0,0.5228227943587174,0.4506922461449655,5.0,66.0,289.0,4H,0.1414073386739069
153,close,219.0,0.8355302658074819,0.8234949949142293,2.0,214.0,429.0,4H,0.1401396560143955
154,HLCC/4,215.0,0.8319836548913536,0.8193654900404582,2.0,217.0,67.0,4H,0.1397067805268056
155,low,122.0,0.5177720119516404,0.4385102889589589,6.0,65.0,193.0,4H,0.1396689500284914
156,HLC/3,5.0,0.8006376594467736,0.8417292293212025,5.0,230.0,307.0,4H,0.1391733682076589
157,close,214.0,0.8145123808310327,0.8152775709797794,4.0,175.0,470.0,4H,0.1384908429523472
159,low,6.0,0.8503219233206858,0.778829276250655,2.0,259.0,211.0,4H,0.1383657321103593
158,low,6.0,0.8503219233206858,0.778829276250655,6.0,247.0,23.0,4H,0.1383657321103593
160,HLC/3,166.0,0.3789168025330507,0.3462587509061204,6.0,41.0,72.0,4H,0.1379298315623432
161,HL/2,241.0,0.4394736455818389,0.3725302418873593,6.0,49.0,213.0,4H,0.1378493696322393
162,HLC/3,262.0,0.8171455265581632,0.7960318022524356,4.0,171.0,324.0,4H,0.1375402910876595
163,close,157.0,0.3526481393550164,0.3330637998376374,2.0,30.0,255.0,4H,0.1372241565374039
164,close,63.0,0.3371302434967464,0.2946581578878373,6.0,37.0,490.0,4H,0.1372028640643361
165,OHLC/4,193.0,0.8052866462508288,0.7917164376486657,3.0,222.0,468.0,4H,0.1366239121231498
166,low,82.0,0.3353203922615577,0.2886813217496575,5.0,25.0,2.0,4H,0.1360245609699834
167,OHLC/4,185.0,0.796327516180941,0.7826616351553204,3.0,214.0,338.0,4H,0.1355944518990525
168,OHLC/4,180.0,0.7904801713822179,0.7767519282240466,3.0,213.0,16.0,4H,0.1349204467626686
169,OHLC/4,5.0,0.6412689640120938,0.6329909979951157,1.0,128.0,485.0,4H,0.1345435869675317
170,close,140.0,0.4511128958725978,0.3841333047022815,1.0,49.0,222.0,4H,0.1343687922243098
171,low,9.0,0.7781906737888151,0.7759570044924539,4.0,192.0,483.0,4H,0.1341717930384183
172,HL/2,193.0,0.7901581882905883,0.7623598934211954,2.0,169.0,465.0,4H,0.1340637486986503
173,OHLC/4,81.0,0.6629611976068441,0.6025683216357489,5.0,214.0,86.0,4H,0.1338284821372171
175,OHLC/4,196.0,0.785017364326303,0.7563046625389632,1.0,179.0,421.0,4H,0.133417258013718
174,OHLC/4,196.0,0.785017364326303,0.7563046625389632,4.0,183.0,215.0,4H,0.133417258013718
176,close,159.0,0.361675036101375,0.3274663755978774,2.0,36.0,378.0,4H,0.1333025367323376
177,HLCC/4,166.0,0.7754409930760818,0.7623008044546136,1.0,223.0,202.0,4H,0.1332227441516686
178,high,163.0,0.775072370463883,0.7616570758634286,6.0,222.0,488.0,4H,0.1331641258912912
179,close,167.0,0.773018462793999,0.7605282230917592,3.0,214.0,186.0,4H,0.1329806335775975
180,close,191.0,0.7593799189094891,0.7483569802444878,6.0,211.0,14.0,4H,0.1314849274920722
181,HLC/3,101.0,0.2516083262627541,0.2478499531844834,2.0,12.0,194.0,4H,0.1309399337675206
182,open,153.0,0.3547118964125126,0.3156006703631663,5.0,39.0,456.0,4H,0.130822131929724
183,open,189.0,0.7697911173227177,0.7266265862747067,3.0,214.0,396.0,4H,0.1307920630780814
184,high,47.0,0.2761965791655034,0.2509187163639566,5.0,26.0,413.0,4H,0.1304068617139792
185,HLC/3,57.0,0.2001013254025926,0.1975124245884205,4.0,8.0,165.0,4H,0.1303199198442574
186,low,201.0,0.7716451138831937,0.7166313684696137,3.0,183.0,13.0,4H,0.1302940164990117
187,open,224.0,0.7671059012094661,0.7100513104351563,6.0,221.0,91.0,4H,0.129638804109348
188,HL/2,36.0,0.5963445963002305,0.6079471677476743,3.0,214.0,28.0,4H,0.1295700996410574
189,HLCC/4,143.0,0.7428214141497449,0.7293648697155655,6.0,219.0,277.0,4H,0.1294085832525669
190,OHLC/4,40.0,0.590337635054103,0.6099880966155341,1.0,204.0,403.0,4H,0.1292779213737965
191,OHLC/4,43.0,0.5891179995692896,0.604401951110961,6.0,199.0,438.0,4H,0.1287932591795021
192,open,148.0,0.3459805670436866,0.3062202778252572,6.0,37.0,120.0,4H,0.128441454801315
193,HLC/3,28.0,0.4338665733247575,0.4045279646628972,4.0,83.0,397.0,4H,0.128182477814557
194,HLC/3,66.0,0.2236864591536889,0.2131192371974944,3.0,18.0,234.0,4H,0.1280083623287258
195,HLC/3,89.0,0.3045157321354093,0.2864461834842695,3.0,23.0,229.0,4H,0.1279247780429797
196,OHLC/4,52.0,0.5872643849071035,0.5913035745492308,3.0,192.0,224.0,4H,0.1277218320435356
197,OHLC/4,52.0,0.5872643849071035,0.5913035745492308,6.0,168.0,122.0,4H,0.1277218320435356
198,OHLC/4,134.0,0.7285033844747152,0.7140981739103031,5.0,216.0,110.0,4H,0.1276683255943261
199,OHLC/4,62.0,0.5913389192439783,0.5862121552639423,3.0,171.0,441.0,4H,0.1276480479220243
200,close,60.0,0.6002114827003924,0.5774355865859438,1.0,159.0,223.0,4H,0.1276398735119621
201,close,161.0,0.7191279046244421,0.7216507900974748,6.0,173.0,51.0,4H,0.1275648652584112
202,OHLC/4,59.0,0.5893866187564366,0.5866775921005363,4.0,200.0,271.0,4H,0.1275411536274779
203,HLC/3,23.0,0.5903119204300292,0.5839184515540523,3.0,206.0,258.0,4H,0.1274075020015033
204,HL/2,43.0,0.5783632903048324,0.5944181465417474,4.0,161.0,349.0,4H,0.1272959763575542
205,close,184.0,0.7142498163760166,0.7184681985091644,4.0,184.0,101.0,4H,0.1270883943573843
206,HL/2,45.0,0.5780063452283142,0.5915084731538545,3.0,179.0,175.0,4H,0.1270617820884233
207,HL/2,45.0,0.5780063452283142,0.5915084731538545,2.0,164.0,444.0,4H,0.1270617820884233
208,OHLC/4,130.0,0.7225318113032142,0.7080591939787784,1.0,223.0,212.0,4H,0.1269586152328952
209,HL/2,62.0,0.5843111161080462,0.5810446132766982,1.0,185.0,241.0,4H,0.1267656612175779
210,close,132.0,0.7197458503292653,0.7068689027479809,2.0,222.0,256.0,4H,0.1267241379889054
211,HL/2,52.0,0.5783580910969972,0.5838902932975619,1.0,165.0,53.0,4H,0.1265395951114789
212,HL/2,52.0,0.5783580910969972,0.5838902932975619,4.0,204.0,51.0,4H,0.1265395951114789
213,OHLC/4,38.0,0.2999476216602961,0.277790370744622,6.0,41.0,203.0,4H,0.1259866758523237
214,HLCC/4,68.0,0.5468981128843245,0.4570470048905359,4.0,169.0,144.0,4H,0.1259850733092961
215,OHLC/4,133.0,0.7127395803989823,0.6986352307671051,2.0,217.0,281.0,4H,0.1258192572086264
216,OHLC/4,12.0,0.5203531169284056,0.4706916208355761,5.0,117.0,167.0,4H,0.1251338686593117
217,HLC/3,16.0,0.5702039455342279,0.5670562812295982,3.0,194.0,119.0,4H,0.1247199356123024
218,HLC/3,16.0,0.5702039455342279,0.5670562812295982,6.0,178.0,346.0,4H,0.1247199356123024
219,high,132.0,0.3293926755015306,0.2939170497669177,3.0,36.0,136.0,4H,0.1246396548591456
220,close,73.0,0.3956225410926876,0.3468952368481737,1.0,74.0,455.0,4H,0.1243185110966927
221,HL/2,132.0,0.3280401013304516,0.2902595110716616,6.0,40.0,447.0,4H,0.1239503614290752
222,open,178.0,0.7202168050560507,0.6597201828247234,1.0,223.0,280.0,4H,0.1238685358628888
223,low,37.0,0.6960547791529368,0.6803339014577003,1.0,199.0,470.0,4H,0.1237300460509982
224,open,88.0,0.3368887735427674,0.3362416792168913,4.0,54.0,242.0,4H,0.1219231073029172
225,close,170.0,0.6461671009499532,0.6992696082931357,4.0,93.0,258.0,4H,0.1218100614775148
226,HL/2,5.0,0.5309461073041196,0.5628259675003614,5.0,115.0,149.0,4H,0.1214857313981542
227,low,29.0,0.2594184356573005,0.2157986968114848,6.0,37.0,284.0,4H,0.1214506594805146
228,HLC/3,38.0,0.5479381566128545,0.5445746290026853,1.0,201.0,103.0,4H,0.1214264783539197
229,high,158.0,0.7125636496049244,0.6201959866950881,5.0,90.0,77.0,4H,0.1209124075900774
230,OHLC/4,22.0,0.5469692592934621,0.5354236065879857,4.0,143.0,320.0,4H,0.1206712731433635
231,HLCC/4,174.0,0.7033702035302637,0.6082540545928867,1.0,93.0,163.0,4H,0.1196124327758588
232,HLCC/4,128.0,0.3110963817304513,0.2741684430995155,6.0,35.0,167.0,4H,0.1194852070566194
233,OHLC/4,20.0,0.6446029059016938,0.6392096611281736,4.0,182.0,298.0,4H,0.1181222906319125
234,open,23.0,0.638181239393815,0.6367780685156975,1.0,173.0,65.0,4H,0.1175792558494314
235,HLCC/4,76.0,0.5001960800226557,0.4051950257056594,2.0,197.0,148.0,4H,0.1174802310612481
236,HLCC/4,9.0,0.4573140573037991,0.4393360146335923,1.0,201.0,18.0,4H,0.1171387129960915
237,high,55.0,0.3365957279415763,0.293526067818019,3.0,74.0,228.0,4H,0.116490833578495
238,HLC/3,73.0,0.4914809414427127,0.3949638995298968,4.0,206.0,479.0,4H,0.115802523537852
239,open,24.0,0.624008766548568,0.6220054874204095,5.0,176.0,164.0,4H,0.1157928205395611
240,OHLC/4,5.0,0.6011722146766655,0.6365727865054396,3.0,142.0,273.0,4H,0.1152485986303845
241,OHLC/4,26.0,0.6172396869974042,0.6134097100296918,2.0,214.0,8.0,4H,0.1148386715717997
242,open,104.0,0.2606194908099908,0.2390581062127771,5.0,24.0,378.0,4H,0.1143511498904594
243,open,30.0,0.5976095774546475,0.6157470243157344,1.0,165.0,369.0,4H,0.1137522390853346
244,HLCC/4,52.0,0.4954430790999414,0.4928469137474249,3.0,178.0,242.0,4H,0.1135757689742959
245,OHLC/4,27.0,0.605854733968006,0.6019055715908956,1.0,184.0,470.0,4H,0.1134102445209404
246,high,29.0,0.6066872376832354,0.5958949745724935,4.0,261.0,341.0,4H,0.1130832264490243
247,close,161.0,0.5830379990871375,0.6191220456472453,4.0,91.0,139.0,4H,0.1130258304888607
248,OHLC/4,13.0,0.6018148242285023,0.59804374937309,6.0,178.0,357.0,4H,0.1129150790071831
249,HLC/3,71.0,0.4758286082383666,0.3780491908954522,3.0,186.0,401.0,4H,0.1129006086333308
250,close,66.0,0.4699323268610846,0.3793745552045331,2.0,197.0,67.0,4H,0.1125635641400218
251,open,31.0,0.5889567900492425,0.6048540793042357,1.0,163.0,244.0,4H,0.1125290570008738
252,HL/2,48.0,0.4025381762417713,0.3524689200011551,2.0,82.0,85.0,4H,0.112367995620126
253,HLCC/4,165.0,0.6535218599113285,0.5407877803530471,2.0,91.0,493.0,4H,0.1122317306757862
255,HL/2,32.0,0.4897654328888589,0.4807505430269233,5.0,153.0,19.0,4H,0.1122069406100365
254,HL/2,32.0,0.4897654328888589,0.4807505430269233,5.0,152.0,216.0,4H,0.1122069406100365
256,HLCC/4,14.0,0.5221726242974447,0.4481406258388128,2.0,225.0,171.0,4H,0.1119764140356186
257,HLCC/4,9.0,0.4947715535205165,0.4712038413348528,5.0,241.0,362.0,4H,0.1118377097757127
258,low,46.0,0.6071900907507353,0.574976441575151,6.0,186.0,390.0,4H,0.111775058492316
259,high,28.0,0.5934780902172362,0.5843542973336598,3.0,268.0,258.0,4H,0.111527073923594
260,HLCC/4,89.0,0.4111944819579318,0.4109525494336747,2.0,87.0,440.0,4H,0.1105714440181154
261,OHLC/4,36.0,0.4786555586169703,0.4593965387626545,2.0,120.0,281.0,4H,0.1096782953621177
262,low,18.0,0.5448426792351806,0.6026844441295421,4.0,185.0,312.0,4H,0.1095150227601943
263,HLC/3,63.0,0.2402636934170145,0.2227938038091399,3.0,41.0,198.0,4H,0.1087095003545583
264,OHLC/4,77.0,0.22920012197162,0.2096972257164805,1.0,30.0,362.0,4H,0.1077110581476294
266,HL/2,78.0,0.6077272897195338,0.5057456406464591,2.0,194.0,436.0,4H,0.1071273329041271
265,HL/2,78.0,0.6077272897195338,0.5057456406464591,4.0,175.0,347.0,4H,0.1071273329041271
267,HLC/3,79.0,0.5997516047566922,0.5021163126692996,3.0,203.0,66.0,4H,0.1064008866427336
268,HLCC/4,79.0,0.4835885709172484,0.4140198305650265,4.0,207.0,118.0,4H,0.1063039675762779
269,HLCC/4,51.0,0.218513572619344,0.1962500075041173,6.0,37.0,379.0,4H,0.1062874636779175
270,high,25.0,0.539189259241037,0.5359851155470632,6.0,254.0,141.0,4H,0.104950533605566
271,HLC/3,74.0,0.2646616830081523,0.2389850044057163,1.0,61.0,199.0,4H,0.1044186503209623
272,HLCC/4,17.0,0.4362789131622954,0.4342903431727411,3.0,136.0,488.0,4H,0.1043674842802538
273,low,20.0,0.4170996923768326,0.3374202805611883,4.0,125.0,393.0,4H,0.1040320155928858
274,HLCC/4,15.0,0.4314590997806592,0.4287146810454527,3.0,149.0,469.0,4H,0.1035348153026938
275,HLCC/4,76.0,0.2432581528653173,0.2231498317749101,1.0,57.0,411.0,4H,0.10277748544885
